"date","type","home.team","away.team","home.score","away.score","home.line","home.bet","total","total.bet","season"
2019-12-22,"Week 16","DEN","DET",27,17,-9.5,"W",40,"O",2019
2019-12-22,"Week 16","LAC","OAK",17,24,-7.5,"L",45,"U",2019
2019-12-22,"Week 16","PHI","DAL",17,9,2,"W",47,"U",2019
2019-12-22,"Week 16","WAS","NYG",35,41,1,"L",42,"O",2019
2019-12-22,"Week 16","CHI","KC",3,26,6.5,"L",45.5,"U",2019
2019-12-22,"Week 16","ATL","JAC",24,12,-7.5,"W",48,"U",2019
2019-12-22,"Week 16","SEA","ARI",13,27,-8,"L",51,"U",2019
2019-12-23,"Week 16","MIN","GB",10,23,-4,"L",47,"U",2019
2019-12-29,"Week 17","BUF","NYJ",6,13,1.5,"L",37,"U",2019
2019-12-29,"Week 17","NE","MIA",24,27,-17.5,"L",46,"O",2019
2019-12-29,"Week 17","BAL","PIT",28,10,2,"W",35,"O",2019
2019-12-29,"Week 17","CIN","CLE",33,23,2.5,"W",44,"O",2019
2019-12-29,"Week 17","HOU","TEN",14,35,10,"L",43,"O",2019
2019-12-29,"Week 17","JAX","IND",38,20,5,"W",41.5,"O",2019
2019-12-29,"Week 17","DEN","OAK",16,15,-5.5,"L",41.5,"U",2019
2019-12-29,"Week 17","KC","LAC",31,21,-10,"P",46,"O",2019
2019-12-29,"Week 17","DAL","WAS",47,16,-12.5,"W",47.5,"O",2019
2019-12-29,"Week 17","NYG","PHI",17,34,4,"L",44,"O",2019
2019-12-29,"Week 17","DET","GB",20,23,13.5,"W",44,"U",2019
2019-12-29,"Week 17","MIN","CHI",19,21,5,"W",36.5,"O",2019
2019-12-29,"Week 17","CAR","NO",10,42,13.5,"L",45,"O",2019
2019-12-29,"Week 17","TB","ATL",22,28,-1,"L",48,"O",2019
2019-12-29,"Week 17","LAR","ARI",31,24,-7,"P",46,"O",2019
2019-12-29,"Week 17","SEA","SF",21,26,3.5,"L",47,"P",2019
